Year,Source_App,Category_Name,Content_Name,Content_Type,"Total Revenue (Net)",package_base_price,"Total Paying Users"
2026,jadisekdin,"Bimbel SKD Sekolah Kedinasan 2026","Bimbel SKD Sekolah Kedinasan 2026 - Masa Aktif 9 Bulan (Khusus Perpanjangan)","course + liveclass + tryout",1497495.00,350000.00,9
2026,jadisekdin,"Bimbel SKD Sekolah Kedinasan 2026","Bimbel SKD Sekolah Kedinasan 2026 - Masa Aktif 1 Tahun (Khusus Perpanjangan)","course + liveclass + tryout",193500.00,550000.00,1
2026,jagotpa,"Simulasi, Latihan Soal, dan Materi Tes TPA Bappenas 2025 ","Simulasi, Latihan soal, Materi Tes TPA Bappenas 2025 - Masa Aktif 2 Minggu","course + tryout",2185958.00,100000.00,24
2026,jagotpa,"Simulasi, Latihan Soal, dan Materi Tes TPA Bappenas 2025 ","Simulasi, Latihan soal, Materi Tes TPA Bappenas 2025 - Masa Aktif 1 Bulan","course + tryout",1243443.00,150000.00,12
2026,jagotpa,"Simulasi, Latihan Soal, dan Materi Tes TPA Bappenas 2025 ","Simulasi, Latihan soal, Materi Tes TPA Bappenas 2025 - Masa Aktif 3 Bulan","course + tryout",940588.00,250000.00,7
2026,jagotpa,"Simulasi, Latihan Soal, dan Materi Tes TPA Bappenas 2025 ","Simulasi, Latihan soal, Materi Tes TPA Bappenas 2025 - Masa Aktif 6 Bulan","course + tryout",555644.00,350000.00,4
2026,jagotpa,"Simulasi, Latihan Soal, dan Materi Tes TPA Bappenas 2025 ","Simulasi, Latihan soal, Materi Tes TPA Bappenas 2025 - Masa Aktif 3 Bulan (Khusus Perpanjangan","course + tryout",274435.00,250000.00,2
2026,jagotpa,"Simulasi, Latihan Soal, dan Materi Tes TPA Bappenas 2025 ","Simulasi, Latihan soal, Materi Tes TPA Bappenas 2025 - Masa Aktif 1 Tahun","course + tryout",155700.00,450000.00,1
2026,psikoteskerja,"Simulasi & Latihan Soal Tes Psikotes Kerja	","Simulasi + Latsol Tes Psikotes Kerja- Masa Aktif 1 Bulan","course + tryout",2107950.00,100000.00,29
2026,psikoteskerja,"Simulasi & Latihan Soal Tes Psikotes Kerja	","Simulasi + Latsol Tes Psikotes Kerja- Masa Aktif 3 Bulan","course + tryout",551450.00,175000.00,6
2026,psikoteskerja,"Simulasi & Latihan Soal Tes Psikotes Kerja	","Simulasi + Latsol Tes Psikotes Kerja- Masa Aktif 1 Tahun","course + tryout",487885.00,250000.00,3
2026,psikoteskerja,"Simulasi & Latihan Soal Tes Psikotes Kerja	","Simulasi + Latsol Tes Psikotes Kerja- Masa Aktif 1 Bulan  (Khusus Perpanjangan)","course + tryout",190000.00,100000.00,3
2026,psikoteskerja,"Simulasi & Latihan Soal Tes Psikotes Kerja	","Copy Of Simulasi + Latsol Tes Psikotes Kerja- Masa Aktif 2 Bulan (Khusus Perpanjangan)","course + tryout",143035.00,145000.00,2
2026,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Starter Plan - Masa Aktif 1 Bulan","course + tryout",1731300.00,179000.00,17
2026,toeflacademy,"SIAP TOEFL  (Bimbel)","Paket Bimbel TOEFL Online - Masa Aktif  3 Bulan","course + tryout",1439265.00,259000.00,9
2026,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Ace Plan - Masa Aktif 1 Minggu","course + tryout",690880.00,299000.00,4
2026,toeflacademy,"Paket Komplit (Tes TOEFL ITP Prediction TOEFL ITP Prediction + Bimbel SIAP TOEFL)","Paket Komplit (Ace Plan) - Masa Aktif 1 Bulan","course + tryout",535500.00,399000.00,2
2026,toeflacademy,"SIAP TOEFL  (Bimbel)","Paket Latihan Soal TOEFL Online - Masa Aktif  3 Bulan_","course + liveclass + tryout",326000.00,259000.00,2
2026,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Starter Plan - Masa Aktif 1 Bulan_","course + tryout",204000.00,179000.00,2
2026,toeflacademy,"Paket Komplit (Tes TOEFL ITP Prediction TOEFL ITP Prediction + Bimbel SIAP TOEFL)","Paket Komplit (Starter Plan) - Masa Aktif 1 Bulan","course + tryout",173000.00,259000.00,1
2026,toeflacademy,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk syarat tes CPNS, BUMN (Sebagian Besar Perusahaan BUMN, Dll)","Booster Plan - Masa Aktif 1 Bulan","course + tryout",173000.00,239000.00,1
2026,toeflacademy,"Paket Komplit (Tes TOEFL ITP Prediction TOEFL ITP Prediction + Bimbel SIAP TOEFL)","Paket Komplit (Starter Plan) - Masa Aktif 1 Bulan_","course + tryout",171535.00,259000.00,1
2025,aliftowew,"Smart Combo Persiapan Tes SNBT 2026","Paket Kombo 1 Paket TryOut + E-Book SNBT 2025 - Masa Aktif 14 Hari","course + tryout",2491215.00,100000.00,98
2025,aliftowew,"PROMO BIMBEL PROGRAM INTENS RBB 2025","Program Intens Tes RBB 2025 - Masa Aktif 1 Bulan","course + tryout",2419275.00,300000.00,23
2025,aliftowew,"BIMBEL SEKOLAH KEDINASAN 2025","Bimbel Intens Sekolah Kedinasan 2025 - Masa Aktif 2 Bulan","course + tryout",1783965.00,300000.00,16
2025,aliftowew,"Smart Combo Persiapan Tes SNBT 2026","Paket Kombo Komplit SNBT 2025 - Masa Aktif 1 Bulan","course + tryout",1413285.00,300000.00,15
2025,aliftowew,"PROGRAM BIMBEL TES CPNS TAHUN 2025/2026","Curi Start Bimbel Persiapan Tes CPNS Berikutnya - Masa Aktif 2 Tahun","course + tryout",733380.00,400000.00,5
2025,aliftowew,"KELAS BELAJAR PRIVATE INTENSIF BUMN 1 BULAN BERSAMA KAK ALIF TOWEW BATCH 1  ","Kelas Belajar Private Intensif BUMN 1 Bulan Bersama Kak Alif Towew Batch 1  - (KUOTA 200 ORANG)","Bundle / Other",334000.00,600000.00,1
2025,aliftowew,"Smart Combo Persiapan Tes SNBT 2026","Paket Kombo Komplit SNBT 2025 - Masa Aktif 1 Bulan_","course + tryout",182000.00,300000.00,2
2025,aliftowew,"BIMBEL SEKOLAH KEDINASAN 2025","Bimbel Intens Sekolah Kedinasan 2025 - Masa Aktif 2 Bulan_","course + tryout",133000.00,300000.00,1
2025,aliftowew,"Smart Combo Persiapan Tes SNBT 2026","Paket Kombo Komplit SNBT 2026 - Masa Aktif 1 Tahun_","course + tryout",103000.00,300000.00,1
2025,aliftowew,"Smart Combo Persiapan Tes SNBT 2026","Paket Kombo Komplit SNBT 2026 - Masa Aktif 1 Tahun","course + tryout",100485.00,300000.00,1
2025,aliftowew,"Smart Combo Persiapan Tes SNBT 2026","Paket Kombo 1 Paket TryOut + E-Book SNBT 2025 - Masa Aktif 14 Hari_","course + tryout",14000.00,100000.00,1
2025,aliftowew,"KELAS BELAJAR PRIVATE INTENSIF BUMN 1 BULAN BERSAMA KAK ALIF TOWEW BATCH 1  ","Kelas Belajar Private Intensif BUMN 1 Bulan Bersama Kak Alif Towew Batch 1  - (KUOTA 200 ORANG)_","Bundle / Other",10150.00,600000.00,1
2025,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 3 Bulan","course + liveclass + tryout",222913400.00,400000.00,2027
2025,cerebrum,"PROGRAM FINAL COUNTDOWN UTBK 2025 : Waktu Terbatas, Raih Skor Tanpa Batas (700 ++)","Program FInal Countdown Persiapan Intensif UTBK 2025 - Masa Aktif 1 Bulan","course + liveclass + tryout",200464160.00,300000.00,1699
2025,cerebrum,"FULL AKSES (SLD UTBK 2026 + TKA CORE)","SLD UTBK 2026 + TKA CORE  - Masa Aktif 1 Tahun","course + liveclass + tryout",171867800.00,550000.00,891
2025,cerebrum,"PROGRAM PERPANJANGAN BIMBEL EKSLUSIF CEREBRUM (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET EKSKLUSIF)_","PROGRAM 30 HARI BIMBINGAN BELAJAR EKSLUSIF CEREBRUM BATCH 3","course + liveclass + tryout",169457000.00,500000.00,785
2025,cerebrum,"Bimbel Fokus PTN Ujian Mandiri Tahun 2025 (Saintek & Soshum)","Paket Bimbel Ujian Mandiri 2025 SAINTEK - Masa Aktif 1 Bulan","liveclass + tryout",115419750.00,200000.00,1148
2025,cerebrum,"PROGRAM PERPANJANGAN BIMBEL EKSLUSIF CEREBRUM (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET EKSKLUSIF)_","PROGRAM AMBIS UTBK 2025 BERSAMA BIMBEL EKSLUSIF CEREBRUM BATCH 4 - Masa Aktif 1 Bulan","course + liveclass + tryout",85472840.00,500000.00,592
2025,cerebrum,"PROGRAM TRYOUT SERENTAK SAMPAI UTBK - ONE DAY ONE TO (Serentak)","PAKET KOMPLIT PROGRAM TRYOUT SERENTAK  + LIVE CLASS SAMPAI UTBK - Masa Aktif 1 Bulan","course + liveclass + tryout",59722000.00,100000.00,1300
2025,cerebrum,"FOKUS UTBK 2026","SLD UTBK 2026 - Masa Aktif 1 Tahun","course + journey + liveclass + tryout",59204100.00,450000.00,314
2025,cerebrum,"TKA CORE 2025","TKA CORE - Masa Aktif 6 Bulan","course + liveclass + tryout",50937500.00,250000.00,444
2025,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 6 Bulan","course + liveclass + tryout",43748200.00,450000.00,312
2025,cerebrum,"Bimbel Fokus PTN Ujian Mandiri Tahun 2025 (Saintek & Soshum)","Paket Bimbel Ujian Mandiri 2025 SOSHUM - Masa Aktif 1 Bulan","liveclass + tryout",42133450.00,200000.00,420
2025,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 3 Bulan_","course + liveclass + tryout",41498000.00,400000.00,383
2025,cerebrum,"PROGRAM BIMBEL EKSLUSIF UTBK 2025 (KUOTA PENDAFTARAN 200 PESERTA)","PROGRAM 3 BULAN BIMBINGAN BELAJAR EKSKLUSIF UTBK 2025 BATCH 1","course + liveclass + tryout",36852000.00,500000.00,192
2025,cerebrum,"PROMO 5.5 - PROGRAM SKS (SISTEM KEBUT SEMALAM) TES UTBK 2025","Program SKS UTBK 2025 (TryOut/Simulasi + Latsol) - Masa Aktif Sampai 3 Mei 2025","course + tryout",36068000.00,150000.00,984
2025,cerebrum,"FOKUS UTBK 2026","SLD UTBK 2026 - Masa Aktif 6 Bulan","course + journey + liveclass + tryout",29711750.00,250000.00,262
2025,cerebrum,"Bimbel Fokus PTN Ujian Mandiri Tahun 2025 (Saintek & Soshum)","Paket Bimbel Ujian Mandiri 2025 SAINTEK - Masa Aktif 1 Bulan_","liveclass + tryout",25640950.00,200000.00,250
2025,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 1 Bulan","course + liveclass + tryout",23753000.00,350000.00,216
2025,cerebrum,"TKA CORE 2025","TKA CORE - Masa Aktif 1 Bulan","course + liveclass + tryout",23046080.00,150000.00,257
2025,cerebrum,"PROGRAM FINAL COUNTDOWN UTBK 2025 : Waktu Terbatas, Raih Skor Tanpa Batas (700 ++)","Program FInal Countdown Persiapan Intensif UTBK 2025 - Masa Aktif 1 Bulan_","course + liveclass + tryout",18646420.00,300000.00,154
2025,cerebrum,"PROGRAM SPEED BOOST UTBK 2025","Paket Komplit Speed Boost UTBK 2025 - Masa Aktif 3 Bulan","course + liveclass + tryout",17953100.00,400000.00,133
2025,cerebrum,"FULL AKSES (SLD UTBK 2026 + TKA CORE)","SLD UTBK 2026 + TKA CORE  - Masa Aktif 6 Bulan","course + liveclass + tryout",16575800.00,350000.00,122
2025,cerebrum,"FOKUS UTBK 2026","SLD UTBK 2026 - Masa Aktif 1 Tahun_","course + journey + liveclass + tryout",13669400.00,450000.00,72
2025,cerebrum,"PROGRAM FINAL COUNTDOWN UTBK 2025 : Waktu Terbatas, Raih Skor Tanpa Batas (700 ++)","Program FInal Countdown Persiapan Intensif UTBK 2025 - Masa Aktif 1 Tahun","course + liveclass + tryout",13501000.00,450000.00,79
2025,cerebrum,"PROGRAM TRYOUT SERENTAK SAMPAI UTBK - ONE DAY ONE TO (Serentak)","PAKET KOMPLIT PROGRAM TRYOUT SERENTAK  + LIVE CLASS SAMPAI UTBK - Masa Aktif 1 Bulan_","course + liveclass + tryout",12530000.00,100000.00,269
2025,cerebrum,"PROGRAM PERPANJANGAN BIMBEL EKSLUSIF CEREBRUM (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET EKSKLUSIF)_","PROGRAM 30 HARI BIMBINGAN BELAJAR EKSLUSIF CEREBRUM BATCH 3_","course + liveclass + tryout",12052000.00,500000.00,57
2025,cerebrum,"FULL AKSES (SLD UTBK 2026 + TKA CORE)","SLD UTBK 2026 + TKA CORE  - Masa Aktif 1 Tahun (Khusus Perpanjang)","course + liveclass + tryout",11195300.00,550000.00,52
2025,cerebrum,"Program Cerebrum Bootcamp 3 - Bimbingan Eksklusif Persiapan UTBK 2025","Paket Komplit Bootcamp Batch 1 - Masa Aktif 4 Bulan","course + liveclass + tryout",10870000.00,350000.00,68
2025,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 6 Bulan_","course + liveclass + tryout",10849000.00,450000.00,80
2025,cerebrum,"Bimbel Fokus PTN Ujian Mandiri Tahun 2025 (Saintek & Soshum)","Paket Bimbel Ujian Mandiri 2025 SAINTEK - Masa Aktif 3 Bulan","liveclass + tryout",10487200.00,200000.00,79
2025,cerebrum,"Bimbel Fokus PTN Ujian Mandiri Tahun 2025 (Saintek & Soshum)","Paket Bimbel Ujian Mandiri 2025 SOSHUM - Masa Aktif 1 Bulan_","liveclass + tryout",9068750.00,200000.00,91
2025,cerebrum,"PROMO 5.5 - PROGRAM SKS (SISTEM KEBUT SEMALAM) TES UTBK 2025","Program SKS UTBK 2025 (TryOut/Simulasi + Latsol) - Masa Aktif Sampai 3 Mei 2025_","course + tryout",8434000.00,150000.00,224
2025,cerebrum,"PROGRAM READY TO SIMAMA POLTEKKES 2025","Bimbel Siap Lolos SIMAMA POLTEKKES 2025 - Masa Aktif 3 Bulan",tryout,7834600.00,300000.00,65
2025,cerebrum,"PROGRAM PERPANJANGAN BIMBEL EKSLUSIF CEREBRUM (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET EKSKLUSIF)_","PROGRAM AMBIS UTBK 2025 BERSAMA BIMBEL EKSLUSIF CEREBRUM BATCH 4_","course + liveclass + tryout",6763000.00,500000.00,49
2025,cerebrum,"PROGRAM SPEED BOOST UTBK 2025","Paket Komplit Speed Boost UTBK 2025 - Masa Aktif 1 Bulan","course + liveclass + tryout",6498000.00,350000.00,60
2025,cerebrum,"PROGRAM BIMBEL EKSLUSIF UTBK 2025 (KUOTA PENDAFTARAN 200 PESERTA)","PROGRAM 3 BULAN BIMBINGAN BELAJAR EKSKLUSIF UTBK 2025 BATCH 2","course + liveclass + tryout",5874000.00,500000.00,26
2025,cerebrum,"PROGRAM BIMBEL EKSLUSIF UTBK 2025 (KUOTA PENDAFTARAN 200 PESERTA)","PROGRAM 2 BULAN BIMBINGAN BELAJAR EKSKLUSIF UTBK 2025 BATCH 2","course + liveclass + tryout",5740000.00,450000.00,27
2025,cerebrum,"PROGRAM READY TO SIMAMA POLTEKKES 2025","CURI START SIMAMA POLTEKKES 2025 - MASA AKTIF FULL 6 BULAN","course + tryout",5682000.00,350000.00,48
2025,cerebrum,"FOKUS UTBK 2026","SLD UTBK 2026 - Masa Aktif 6 Bulan (Khusus Perpanjang)","course + journey + liveclass + tryout",5611850.00,250000.00,53
2025,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 1 Tahun","course + liveclass + tryout",5198000.00,450000.00,27
2025,cerebrum,"Bimbel Fokus PTN Ujian Mandiri Tahun 2025 (Saintek & Soshum)","Paket Bimbel Ujian Mandiri 2025 SOSHUM - Masa Aktif 3 Bulan","liveclass + tryout",5051000.00,200000.00,39
2025,cerebrum,"PROGRAM INTENSIF FOKUS PTN - UJIAN MANDIRI TAHUN 2025","Paket Intensif Bimbel Ujian Mandiri 2025 - Masa Aktif 3 Bulan","liveclass + tryout",5049000.00,250000.00,43
2025,cerebrum,"PROGRAM BIMBEL EKSLUSIF UTBK 2025 (KUOTA PENDAFTARAN 200 PESERTA)","PROGRAM 3 BULAN BIMBINGAN BELAJAR EKSKLUSIF UTBK 2025 BATCH 1_","course + liveclass + tryout",4837000.00,500000.00,24
2025,cerebrum,"TKA CORE 2025","TKA CORE - Masa Aktif 6 Bulan (Khusus Paket Perpanjangan)","course + liveclass + tryout",4785500.00,250000.00,39
2025,cerebrum,"PROGRAM BIMBEL EKSLUSIF UTBK 2025 (KUOTA PENDAFTARAN 200 PESERTA)","PROGRAM 2 BULAN BIMBINGAN BELAJAR EKSKLUSIF UTBK 2025 BATCH 1","course + liveclass + tryout",4145000.00,400000.00,23
2025,cerebrum,"PROGRAM INTENSIF FOKUS PTN - UJIAN MANDIRI TAHUN 2025","Paket Intensif Bimbel Ujian Mandiri 2025 - Masa Aktif 3 Bulan_","liveclass + tryout",3690000.00,250000.00,32
2025,cerebrum,"PROGRAM INTENSIF FOKUS PTN - UJIAN MANDIRI TAHUN 2025","Paket Intensif Bimbel Ujian Mandiri 2025 - Masa Aktif 1 Bulan","liveclass + tryout",3672000.00,200000.00,37
2025,cerebrum,"Bimbel Fokus PTN Ujian Mandiri Tahun 2025 (Saintek & Soshum)","Paket Bimbel Ujian Mandiri 2025 SAINTEK - Masa Aktif 3 Bulan_","liveclass + tryout",3168000.00,200000.00,24
2025,cerebrum,"PROGRAM READY TO SIMAMA POLTEKKES 2025","Bimbel Siap Lolos SIMAMA POLTEKKES 2025 - Masa Aktif 3 Bulan _",tryout,3156000.00,300000.00,26
2025,cerebrum,"PROGRAM INTENSIF FOKUS PTN - UJIAN MANDIRI TAHUN 2025","Paket Kombo Bimbel Persiapan UTBK 2025 + Ujian Mandiri 2025 - Masa Aktif 3 Bulan_","course + liveclass + tryout",3133000.00,300000.00,18
2025,cerebrum,"PROGRAM SPEED BOOST UTBK 2025","Paket Komplit Speed Boost UTBK 2025 - Masa Aktif 3 Bulan_","course + liveclass + tryout",3121000.00,400000.00,23
2025,cerebrum,"Program Fokus PTS","Fokus PTS 2024 - MASA AKTIF 1 BULAN",tryout,2633000.00,250000.00,28
2025,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Soshum) - Masa Aktif 1 Bulan","liveclass + tryout",2319000.00,150000.00,31
2025,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 1 Tahun_","course + liveclass + tryout",2141000.00,450000.00,11
2025,cerebrum,"PROGRAM BIMBEL EKSLUSIF UTBK 2025 (KUOTA PENDAFTARAN 200 PESERTA)","PROGRAM 3 BULAN BIMBINGAN BELAJAR EKSKLUSIF UTBK 2025 BATCH 2_","course + liveclass + tryout",2073000.00,500000.00,10
2025,cerebrum,"PROGRAM FINAL COUNTDOWN UTBK 2025 : Waktu Terbatas, Raih Skor Tanpa Batas (700 ++)","Program FInal Countdown Persiapan Intensif UTBK 2025 - Masa Aktif 1 Tahun_","course + liveclass + tryout",1913000.00,450000.00,11
2025,cerebrum,"Bimbel Fokus PTN Ujian Mandiri Tahun 2025 (Saintek & Soshum)","Paket Bimbel Ujian Mandiri 2025 SOSHUM - Masa Aktif 3 Bulan_","liveclass + tryout",1896000.00,200000.00,15
2025,cerebrum,"PROGRAM FASTTRACK UTBK 2025","Paket Komplit Fasttrack UTBK 2025 - Masa Aktif 1 Bulan_","course + liveclass + tryout",1789000.00,350000.00,17
2025,cerebrum,"PROGRAM BIMBEL EKSLUSIF UTBK 2025 (KUOTA PENDAFTARAN 200 PESERTA)","PROGRAM 2 BULAN BIMBINGAN BELAJAR EKSKLUSIF UTBK 2025 BATCH 2_","course + liveclass + tryout",1780000.00,450000.00,8
2025,cerebrum,"PROGRAM INTENSIF FOKUS PTN - UJIAN MANDIRI TAHUN 2025","Paket Kombo Bimbel Persiapan UTBK 2025 + Ujian Mandiri 2025 - Masa Aktif 3 Bulan","course + liveclass + tryout",1730000.00,300000.00,10
2025,cerebrum,"PROGRAM INTENSIF FOKUS PTN - UJIAN MANDIRI TAHUN 2025","Paket Intensif Bimbel Ujian Mandiri 2025 - Masa Aktif 1 Bulan_","liveclass + tryout",1614000.00,200000.00,17
2025,cerebrum,"PROGRAM PERPANJANGAN BIMBEL EKSLUSIF CEREBRUM (PAKET HANYA AKTIF BAGI YANG SUDAH BELI PAKET EKSKLUSIF)_","PROGRAM PERPANJANGAN BIMBEL EKSLUSIF CEREBRUM (Masa Aktif Sampai 03 Mei 2025, Paket hanya aktif bagi yang sudah beli paket eksklusif)_","course + liveclass + tryout",1414000.00,500000.00,28
2025,cerebrum,"PROGRAM READY TO SIMAMA POLTEKKES 2025","PERPANJANGAN CURI START SIMAMA POLTEKKES 2025 - MASA AKTIF FULL 6 BULAN","course + tryout",1407000.00,350000.00,12
2025,cerebrum,"PROGRAM BIMBEL EKSLUSIF UTBK 2025 (KUOTA PENDAFTARAN 200 PESERTA)","PROGRAM 1 BULAN BIMBINGAN BELAJAR EKSKLUSIF UTBK 2025 BATCH 1","course + liveclass + tryout",1384000.00,350000.00,8
2025,cerebrum,"PROGRAM SPEED BOOST UTBK 2025","Paket Komplit Speed Boost UTBK 2025 - Masa Aktif 1 Bulan_","course + liveclass + tryout",1303000.00,350000.00,11
2025,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Saintek) - Masa Aktif 3 Bulan","liveclass + tryout",1286000.00,250000.00,12
2025,cerebrum,"BIMBEL FOKUS PTS 2025","Bimbel Fokus PTS 2025 - Masa Aktif 1 Bulan",tryout,1263700.00,250000.00,13
2025,cerebrum,"BIMBEL FOKUS PTS 2025","Bimbel Fokus PTS 2025 - Masa Aktif 1 Bulan_",tryout,915800.00,250000.00,8
2025,cerebrum,"FULL AKSES (SLD UTBK 2026 + TKA CORE)","SLD UTBK 2026 + TKA CORE  - Masa Aktif 6 Bulan_","course + liveclass + tryout",895000.00,350000.00,7
2025,cerebrum,"TKA CORE 2025","TKA CORE - Masa Aktif 1 Bulan_","course + liveclass + tryout",827000.00,150000.00,10
2025,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Soshum) - Masa Aktif 3 Bulan","liveclass + tryout",796000.00,250000.00,7
2025,cerebrum,"TKA CORE 2025","TKA CORE - Masa Aktif 2 Bulan","course + liveclass + tryout",781000.00,175000.00,7
2025,cerebrum,"Program Cerebrum Bootcamp 3 - Bimbingan Eksklusif Persiapan UTBK 2025","Paket Komplit Bootcamp Batch 1 - Masa Aktif 4 Bulan_","course + liveclass + tryout",764000.00,350000.00,5
2025,cerebrum,"Program Fokus PTS","Fokus PTS 2024 - PERPANJANGAN MASA AKTIF 1 BULAN",tryout,697000.00,250000.00,8
2025,cerebrum,"PROGRAM TRYOUT SERENTAK SAMPAI UTBK - ONE DAY ONE TO (Serentak)","PROGRAM LIVE CLASS SAMPAI UTBK - Masa Aktif 1 Bulan  (HANYA LIVE CLASS SAJA)",liveclass,654000.00,100000.00,15
2025,cerebrum,"PROGRAM BIMBEL EKSLUSIF UTBK 2025 (KUOTA PENDAFTARAN 200 PESERTA)","PROGRAM 1 BULAN BIMBINGAN BELAJAR EKSKLUSIF UTBK 2025 BATCH 2","course + liveclass + tryout",649000.00,400000.00,3
2025,cerebrum,"CURI START SIMAMA POLTEKKES 2026","Bimbel Siap Lolos SIMAMA POLTEKKES 2026 - Masa Aktif 1 Tahun",tryout,614000.00,350000.00,3
2025,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Saintek) - Masa Aktif 3 Bulan_","liveclass + tryout",550000.00,250000.00,5
2025,cerebrum,"Program Cerebrum Bootcamp 3 - Bimbingan Eksklusif Persiapan UTBK 2025","Paket Only Bootcamp Batch 1 - Masa Aktif 4 Bulan (Bootcamp Saja Tanpa Soal, Materi & Live Class)_","course + liveclass + tryout",528000.00,250000.00,9
2025,cerebrum,"Program Ujian Mandiri 2025 (Saintek atau Soshum)","Program Ujian Mandiri (Soshum) - Masa Aktif 3 Bulan_","liveclass + tryout",467000.00,250000.00,4
2025,cerebrum,"PROGRAM READY TO SIMAMA POLTEKKES 2025","CURI START SIMAMA POLTEKKES 2025 - MASA AKTIF  FULL 1 TAHUN",tryout,426000.00,450000.00,2
2025,cerebrum,"CURI START SIMAMA POLTEKKES 2026","Bimbel Siap Lolos SIMAMA POLTEKKES 2026 - Masa Aktif 1 Tahun_",tryout,353750.00,350000.00,2
2025,cerebrum,"KELAS MERAIH MIMPI - BATCH 1","Kelas Meraih Mimpi Batch 1","Bundle / Other",239000.00,150000.00,3
2025,cerebrum,"PROMO SPESIAL THR | 1-ON-1 BIMBINGAN EKSKLUSIF MINAT BAKAT","Gold 1-on-1 Minat Bakat (Bimbingan Konsultasi Khusus Siswa)_",tryout,218000.00,200000.00,2
2025,cerebrum,"1-ON-1 BIMBINGAN EKSLUSIF RASIONALISASI SNBP 2025","Gold 1-on-1 SNBP 2025 (Bimbingan Konsultasi Khusus Siswa)",tryout,204000.00,200000.00,2
2025,cerebrum,"PROGRAM TRYOUT SERENTAK SAMPAI UTBK - ONE DAY ONE TO (Serentak)","PROGRAM LIVE CLASS SAMPAI UTBK - Masa Aktif 1 Bulan  (HANYA LIVE CLASS SAJA)_",liveclass,147000.00,100000.00,3
2025,cerebrum,"PROMO SPESIAL THR | 1-ON-1 BIMBINGAN EKSKLUSIF MINAT BAKAT","Gold 1-on-1 Minat Bakat (Bimbingan Konsultasi Khusus Siswa)",tryout,135000.00,200000.00,1
